X,Y,Z,Name,Description,gx_media_links,Suburb,Careful,Coffs Harbour,FYI,Info,NOTE,Note2,Sands,Sans Souci,Thanks to,Tweed Heads West,Warning,Wiley Park
151.038505,-33.906021,0,Bankstown: School Zone Speed Cameras,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWUXEdeKDvHewjQYsvn2l2D6kxdTw7TK4J69kocERI7Z2dbEG_b0mB69LJiHPDYAxyJ3184_jXv6rffavJwyTbPsjot0En79kJ-LPSvQA-WnDg_P2mGC4dXT-TbsIevtzPCPrAtK4tnvDMtYavr_y7HkP0Usvl5ExynhLLCfF614MRHW4I1iO8-cNnPm8zY222bJA?authuser=0&fife=s16383,,,,,,,Variable Speed Enforced.,,,,,,
151.081742,-33.950527,0,Beverly Hills: School Zone Speed Cameras,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAX4VRF30OSl8kV9XssxfwXgTKOnDzEJ4kii4tQIGuUvG-VnJ2zr0n8r6qiTmKPHg4cmqv4Xos1dTf9GSG0Pgy7ZZxM8wnoV_MHeONctPGOC8fvv490-DoQcizuw9MMaw21kzwA9pYR6cE-GOqOp0RAW4DgVeHxJNijpM2UYtprn1fia8m0A84TKJdI301a-6q5NXQ?authuser=0&fife=s16383,,,,,,,Variable Speed Enforced,,,,,,
150.894974,-33.893723,0,Bonnyrigg: School Zone Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXSLBR6dqYvOO1ZH8iniuioH3tuRNtiJW9Xtt-6N6qkE6Gh0ALqtZxgCT9eChxYps8FyHIL4QQ4cjtPRjseZV2_AN0iZb864fTnD_oAZOMLMlL9_mNA8K5WzRRj0nlgmdQGRPbgoxV6a8oqiKvAGh0gCO26NIemvzSPWIaAC0Ipb8yHRZ88FpajUkCOl6Tl-RPGeA?authuser=0&fife=s16383,,,,,,,Variable Speed Enforced,,,,,,
151.01333,-33.731741,0,Castle Hill: School Zone Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXrMVkMejLqhYSJ5EMgbaJ2rNth1WuLZiWSkvMb_wENwwtJDRj0TTrVUSQtDYsoXhx8fFFgxAoZ95Yxwb1KlO-6KEqS7Vf2_R8i2K6LDJikfi5CFEOW3r0zx_mUAjNcUj2oGv12MV6F__iaMJmSCV-mG-20riHXfrgyPo5kcoz39KCkedLHj3d-7m5hGxE-AIx2kQ?authuser=0&fife=s16383,,,,,,,Variable Speed Enforced,,,,,,
151.012581,-33.925435,0,Condell Park: School Zone Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUqu0zUI9sz6dQQFhWxRqBWJuJ6QKwFaFB5yc0Y2crsK4CNxyZqM4Qrdya62dNk8UIVidUE7VbpDMUcF_DGrSq7A527IBoc0MtYFHGNFDC9Ja1EEXOC14uxAuEs7rNsZWbPsqfXOmUhwHM3ly5_ypC23OjGnZybmZO3fJCT79kzvbQK7cpx-KEER5hUuAK28v1zsA?authuser=0&fife=s16383,,,,,,,Variable Speed Enforced,,,,,,
151.228918,-33.947049,0,Eastgardens / Maroubra: School Zone Speed Cameras,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWZXjGXIJjmN_X0fvX-ziOu3TAssJ9-2ZyLy9np1KxgRk6445FeXiOBeoMCcUNS5UyubbfbmAYDo_upPqhg8CxrkusB87jxvbjBYmttm6ncdRL9XIAL_jcfc3g6mDdLffIDn7StG37cxwE8APsrmSIxpHAmFVDXTheZyMrOtgcTmAJqBAWDjxyUDnyhotjCz2IioQ?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced,,,,,,
151.068082,-33.77381,0,Epping: Warning Mode School Zone Speed Camera ,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUpHL802CrNTsAoOQkbovJRk2wyyApu3SMpzreJQKZgFKe-R13XX4TuVcamic0TUpNVp4xTq4JMg-oSy4kkn7sw1BPp1gGeJogpiFn_oqrhoEYOdk5Qk4epV2OFcsEurlH8dspd0aM244RoG1Z4Kc4d0tl4edCoZH9DayIBx6TegthY8NqiefM6t34ruEH_QgtApw?authuser=0&fife=s16383,,,,,,,Camera is in warning mode only,,,,,,
151.692033,-32.983693,0,Gateshead: School Zone Speed Cameras,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXQyjDDmBw253tRqDJAyrFaFSoQUNVDy3rY_FmtdfHnJ3Doa8FUrvv6HTlqsmBJrSeWCoKpLeTPXMVBDYgyQgvkFEEW0-iFUGZl3BBwf6Dj5sC-9uq2lxRMSfd0dzRwTqIxZygRChSHTaVUrM51JrIfyZ_MQA5La9XWJwIpbwx1rBbOd6zHDzNblLYQhpK5Y2rSWw?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced,,,,,,
150.997121,-33.848726,0,Guildford: School Zone Speed Cameras,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAVG_WXTHgYTBYpubVnU5YggwYPqiqymtZtemNXU9HcL0RkAiQ7LZdiHcJ3lw9Fk4yCbI6ZIs97tPeX3SU00n948YudJS4-WBqW-P_XGcutO5bxTrAHeqwsiy1FICMvfZkz_-gucerGjVrpOu6OSe1194Oy48jN5tj8SggS-BfWgaBGULzF8RiC0RHBLz3Ft4mvxpQ?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced,,,,,,
151.083668,-34.037549,0,Gymea: Warning Mode School Zone Speed Camera ,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXfQE_I3nZJLmpmSskogh2TdypWUMPGrFN3l2zg6SEtRIU5Sny7EEyGDwyAB8lgPblclDq_RdfEpqhxk_pU1VPBXbFpqo75rBasycL4cdyXU2M8WFrfj5E7Rq0TLkoPmqrF-pQsuKcxHIhmhCE3nsRCfreaF2Ax9ClVceYEwLNARHTo_do0ykmCrsNq0yO9wVhHpw?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced.,,,,,,
151.111587,-33.964229,0,Hurstville: School Zone Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUW0McmGX0btMhEYfEkG-u41vcg8sphGq7i0VEFygPKStFDVOg6c_kEoGtUHjAqYRPULaOeSfj_6Q1-FdXoXGNK_PLf-GMmz00PyH0RqkUgafs8SVL_ZeYWw46ppoJ20ia96MEwy52d3p-5aJIbAsSt-j6GVmX0HHtTG2KhJ2m0j8dpqT9-Tdv9feFWbEGX11xOtQ?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced,,,,,,
150.71297,-33.753184,0,Kingswood: School Zone Speed Cameras,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUr4mFK2tZ6iQZZLdXLr0gx0Mg414AoPQQmqzSIskK7NZhTDLycB7MVedGcjeakFffrgiLtpBuygBfu4gsN_FFt7iIV2zhf_z4jafijWx3l9KnohzsVFa_hsVnWfOvz6fLvri7K-dgP8Ze1bI9_2tvxqFDIl3Zj59Nt-i_1slrYv3SXAhoPwdG3_rcBhbrEWK35Xg?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced,,,,,,
151.136577,-33.967275,0,Kogarah: School Zone Speed Cameras,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWA6PHnGRJAesdFGZNOKZwik-NcbnU--E3p9XWC1OA5lyBwqA2YDs4ET9py3pVW_94OcLkslvcfFkbceCuYxMbxcSArHyTVg7Sx8nqoxfatZM2LgImT1MqQLPk27ea0mCpJEcxY88GwLmvbj5Pn1ir_51fBepRU7UiiUqZoUFLkyf2UiU-5btVd4kAafh2XY5rMxQ?authuser=0&fife=s16383,,,,,,,The 2 cameras located here have a small distance between them.,,,,,,
151.170346,-33.78125,0,Lindfield: School Zone Speed Cameras,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAVhtB09tk3XpMfnCl4YlqOaRbTRUgzQ5VdSxkkznUd4W2vWKNnPJMHRfvaYpg2QO_Zx5xLL7yeddIzSuu55uqz6cAFUx-B9hAgPmfaQ1Q5OabjPEgoWGtbLMDqInI7A2xlkBbrbyL7AQLV4NvqYMCpUBh_us7XTx3DcUhwrykrkUmNKgZeWsRAQKyMQQn5G5Cx8VA?authuser=0&fife=s16383,,,,,,,The 2 cameras located here have a small distance between them.,,,,,,
150.927633,-33.918938,0,Liverpool: School Zone Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWfJoa_yY2inBVl93PwPu0OHez_IYQbDqlseyIGz-2rO1YPjE1n-3cKRlhfTb1u3rpaX-X5TMoDtH9QsJY7tVqT3SImzJgDcINQdddX73SuBhuUM6WEXqibosTwwOo0WHWGZQxdHp36Wt6zQv4xgMNpQeJ3KvKSC9vPXYTw5C7fUSAvBO-bHQu48Aai7PcikZXPiH-dfYgmaSL1v18YrNL4Rr9-7XKnxMFILUylg2LYUQQn?authuser=0&fife=s16383,,,,,,,,,,,,,
151.458024,-32.699518,0,Lochinvar: School Zone Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAVvw3sJ3iVOmQRv2EFiPwmYEZBjntTMCfROHKcj_t409FKBl0xORKSKABGN5KdVUOF3QILkcd0yEFB-YLfs2VPW2W-st3frmYs1GsxEgXDmv3rFzpu4F3lwyw-Bdr-HgDBmeTqGhiPKy9eaYiRnGWKLDq88zuUkQ82eRJw_H-3I6aX9yyf5hzxILzyntyg7TaHqBA?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced,,,,,,
151.251778,-33.946809,0,Maroubra: School Zone Speed Cameras,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUzm5l7R3ezWP9SdfLepwRi8zgoSeFqYjeVxYe4NG1F6kwmTLA8d2r6U8VRN9N6IgkwwjF2vWG-HFrc43CNtCI3ExZauZC2fkZu7OjbvszMINHKcmFMBe24GVk5R-5NxLqbzNbSL718k2irY-umlNh1mpUFTAVqPr-Zcl-CRbI8tDlKZN1PDpRXaM2ld_c78jC3nQ?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced,,,,,,
150.982385,-33.835029,0,Merrylands: School Zone Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAX0_FMGguo5FnxCd0KUF3uaD3iRJHcIoTMR0tPh81x-PuNP5SMxNRDjayBlcQL7U5r1mzv_BQTp4lu9IKKHnT4HJzxEH-6iJ-Covwsxgpm2S5ZiQevRhvfz-0QDKCSnJQA-gkJD6ks-5w61rrEsn2cMBe01eHWuYSFeoMyy0JkBfDZLUmQ2-0LGVD7vdCMpSvpoUg?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced,,,,,,
151.09695,-34.033675,0,Miranda: School Zone Speed Cameras,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXmUxE3LpQdvV-lny4NdpK_W6-r60CMbK8CauxOhDCWpEiUNakACzH3ib2ihamvM4wqaDC7-176-kjAGDe2ZZRQiLbg9SvN070HFxPFIGgXJXGi5MgBkl6Pi04y13qQbBqSI8yc-sEuVgrqzH-sIgIvAldwfzAKIogYAni9q4G3OiS8UtP6YjaRgB5hHz_mEcnLhQ?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced,,,,,,
151.2188425,-33.8932529,0,Moore Park: School Zone Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWclcKGrf_hu72K8NnJ8NrlglA3SKO_pcOAzYUr70VdUbqJ_UBn9gnQ4l6Z_c_MwCStViHiirGNyuwehnP8sq6bkGNea7u_rdTnHUkky62CgAKZOnwRY7AELtwQN8qqT_jITUXzjLyAZP4onSS23rMlKoh728Q6g1B5loKTiIBiSjfNmyF-WSqOZkFaOk_ui6ChRg?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced.,,,,,,
151.231959,-33.822427,0,Mosman: School Zone Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAVT2AT26jyNlr-VE3NMqxpLm_6c8qjjE9vv0gtEaWhY9pmnnl4NQkpSMZbUtPGWqC2wR8wl9JiTLYtiHcGz91HUUpV2ur-GrIDzlLErJEdj-98F7ExJTLvkqTBTJ5bheQ1Djcn5W0ulFYf0F2yB_iB5Xi4B565Fo1zqtIjl0qWu9Ld1GQC6aaN-ZQGIoLlAPzK3xA?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced,,,,,,
151.298089,-33.720284,0,Narrabeen: School Zone Speed Cameras,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXYPiLKoaeHiqpBwiYjGyVb9zUFumtUZPZZYwfrh-0acpwIzI9zHkganaQNC_l91hJjMiYkhcSk3iimmWCnRywacDPiIXV0uOq07jVgID8Zx8VEtupD1hL_ROJPS4HqkYKx2riBCh0ql5iA7MXjsYrvx-NLBPwxzT2ZTB-UepZ-IATOKQ7wfwpJxPz5hM6FMbOxow?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced,,,,,,
151.279786,-33.76385,0,North Curl Curl: School Zone Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUHeYcnsZiCsMi-j8ZbBWJyMeuzcP59IxDMOrcOemH8UKOv6DqXxuHdTYe71-Al0iwD3yWqn5mq87Penx3NvZM2DVy8uG_MI7vfrjhh2e4y8uk6-V1Hff1qsasxcwPwGAl66VAeDRmUAhpAxja0Hu-W_wNmbQDGIMmZWDyMlqLj51UNt9QlBhfYbObDYV9gJBFFTw?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced,,,,,,
151.299087,-33.701167,0,North Narrabeen: School Zone Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAV4FGesYzrsP8aWf0_hMTXBhuRkisTx2I7s17jw5rwWWAzA0GkmdMscFOuXMrmFlHEn32tzk63uf_jtcZ0sd3oK5OZvRi7065MdY-J0j10EjIeXQcsfTqQmLnesUS6cBlSEMAHv4T_OWTKwNYObTM_SMNknOe4PLJ26qUSrO9nSSHutSnFPah0sqT1M-6za4bN0YA?authuser=0&fife=s16383,,,,,,,The 2 cameras located here have a small distance between them.,,,,,,
151.018648,-33.793602,0,North Parramatta / Oatlands: School Zone Speed Cameras,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAW9MAxAOiBMeQue24h99mxvi9J4UjWoNxgjmAel8pAwC-JvfgvM32MkhasyTD-GP8l5Ltkvp71KPPxc9bgIAy6eiIbt7nfXPgXpA0E5qBbhymulChQpffx0btJMOG-aov3UWwJKK-04xNEX92QAaUH7EvDnfbjQ2sY027X5pXnA9X7OAtHhLo-bHyCFALGCF0WLqA?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced,,,,,,
150.987666,-33.867643,0,Old Guilford: School Zone Speed Cameras,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXtZboGbwnaaK1tMlT5Q-129hqsVOwqcJVQysmBe0B_sW4vdvrniRjv2XN7r_KUAzetz2Y0MJiRnhawdeiznVIr0nGgCqMvBpWImS5T_fVAZGdSvLDfStSmD4I00MnEYrem0-uQxkcbU6D78NUZbJX7ulzkkOyD93_sVWMZQaolDfDC24tPzS--dJ-7I1QXvGv8Tw?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced,,,,,,
151.369621,-33.353444,0,Ourimbah: School Zone Speed Cameras,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAVsdiegrAhl94AbPdD1iXjTLTp4vMV2bXjSavPGKep8Ks2YprsmOG_mkgyzmgjunqgr62AMT_XMpVEJKSyBd-6jiiSaRESOdd7BQBHsW_ny1PzvfoI2uJp8YbfXZ8IGxH9s4DL0SWZvy6OTsKD1JqMVrMogSy08PLKQxMlfZX0E2aQnclQ6GpF4lX1908B0d9b0XQ?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced,,,,,,
151.08569,-33.963286,0,Penshurst: School Zone Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXGPp1MlwTBPdgs2UqmSpgIQlUKmmrNKh8QuRXEeICkPtN1a6ZPucuWm99jUCtMs4bzoADEQrIJpXlUxVtH4v0kQWO_iVORjy3ek8TaJk0fiRK7UY47sYGC7R244ESMzglYOkeKwnRByutFemn5iRbXxHgiXkAMB49q7htr76WdK9-AW1hQ6iWP8uOo-oZg2AXJbw?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced,,,,,,
151.239987,-33.922722,0,Randwick: School Zone Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAV5o1jeHyR3iZjm_fk0ui0-KxOI9PGq9-eE0Fk3XQYepr1PBVzqCcIeT3Mhyz3TrzC3vz_IEFC4HrmFgNZhW0ZQurfPEwwGceys8nFmy6v-4HtAwM4cUYOKHlVgvQnde8T9NTZWo92uObQpTSnmPtAplpeDFVn907OcYBK4lSCv_drMsr43rqOMOzBhi22ESkZskA?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced,,,,,,
151.196905,-33.920952,0,Rosebery / Alexandria: School Zone Speed Cameras,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUAsoqlU3lV9e176n6FcoMQ4ezpLEwZdefee9tPvg0G_a1JKsEUTEy7eEh8dfY1oRpwyum_MPbvAscjHBo63jWc1PXUl6gp4tMZHuSZbumKj44UsiNWSxOzNKVxdTGvgL33_e1NotZtmVIplUg4tG5frLzbO35PMG1UbzdVrsF-EgF1jFLx3GVTCKq_NfKhYErOdQ?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced,,,,,,
151.044357,-33.812691,0,Rydalmere: School Zone Speed Cameras,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWv6v1b26d3tNbAz17s5TFUJv77zQXIVAeNKeiQrVBrlKAE9BTpmyOgpDrbFwiIW7NpoR9qLohxOdjKN4P8qm-MaFHBG0G7jGCtwVgL95XtmDXk58jCqRpq_hpIO2yihT5LYHy-78ZgX9vppfbKSUgdKjn2OociehlxZckeMGzLjpMFRDAcL0LhBRnqmITrwVRc-Q?authuser=0&fife=s16383,,,,,,,The 2 cameras located here have a small distance between them.,,,,,,
151.11774,-33.819807,0,Ryde: School Zone Speed Cameras,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAV19wg26iEAG2HEIDaoOVhqP7xCW0hVXZZUWZd2-5_hIMu9wMBTOYUZgPcK0KZepPeVWVqRFBcWY34QH55C8ZrxjX_E-RuVivz-dfUU2pnQT4ONZ2cV_3mJW3BMfahcZduJRqIW0JanjRtkc7d1kKGhdv6PvAHSXEl71sDe4EWOiT0ADCgs1j3J6pE04rYLQsF12w?authuser=0&fife=s16383,,,,,,,The 2 cameras located here have a small distance between them.,,,,,,
151.093187,-33.87794,0,Strathfield: School Zone Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAVuY527Xc5lbMrznsu-WHe6EYY8g7qspBW30t682D8UbRAm7RLySIQFjmMql8iK9H1B4frn_gxeo3kXM4Ce98LmEUuSMWj2VfqoJcblaBvdZvHvh6p2g7OSJOD81r4WZ9ZYCjlzdvVVWNbgV_nsfvfcALEjhA7NaMEdPhQNdBpLlQnOVQW92IuV1uajxy0yzVkOLg?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced,,,,,,
151.431065,-33.439582,0,Terrigal: Not currently installed School Zone Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUF-lIqNlzaTq7rP9U9gYk1BnO0zwxRX1vIPMkhsTHjwhfE7Sd0FGMOqudsHdJie6WtFTN8Hz9tnu7jyGUmwNM_F-Cu5xy7RHKYrLe67AQ_P7l10RxQ66J-E6Of25A2hsYwgcV1WngVh0jAJ5uAq2PM5iZ-zFIFE46REkW91dKIbHBKjcwb-z6awC2lZYySkYcGCA?authuser=0&fife=s16383,,,,,,,School Cameras not currently installed due to roadworks. Location to be monitored.,,,,,,
150.966045,-33.786433,0,Toongabbie: School Zone Speed Cameras,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWaQ5_i80xK2E1w1a9h1aZWIIV04vKussO-HIRB9_X_93jLDzt6SgBN1uyRfkuvPsrYBf2MjZzXosvhy8wZ7U9atvv_q3sXtskvmlb6O7NFnSgR_zkTJxV7UMGaBgp7VnWM1dAxoihTU10l0xM63JU4dSj30ngjP27yCwB2aC5oLfZGRzfqDh-210Tjxgbf50IzbQ?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced,,,,,,
151.118231,-33.722361,0,"Wahroonga: School Zone Speed Cameras
",,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUt7nh1nb5dKxdO-qLqsiGZwzP8Kr7KCAL8jZfZuJmjRpkkZU0p8SzSHapmnfXVBKrr9CblHdwf5X72oDDsNwhc8Ycc8MpW7TMrSD3DfNHV3L2txa4i704HlfSK0OXjd7HlfmVxrhATg2uGHl_EauelQnybUrRkGw5AHAUG1I30c5v6OFvVolp7UbpEvvGJ5btxmA?authuser=0&fife=s16383,,,,,,,The 2 cameras located here have a small distance between them.,,,,,,
150.869794,-34.426961,0,Wollongong: School Zone Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAV5S3FQorx0qLoNpcAY5ws2bYnoyEbpaSNFjbysIc-c4tyu-sTMMpPbKNqZnvCUUdIhTtPfwAYGa4aSEYZOayH0NBGwDCqOI6s8228aXLjHTewLUdsS6C3T1opcd5-BgEj7Opk8p-Yv87vjFW3QvbBEQn37bC2l-jog3x036nzvMLy8KrvzfONKLbr3yWUu580f5g?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced,,,,,,
151.349512,-33.413678,0,Wyoming: School Zone Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXNo_ExZCMJ941tr_8cadGMslnOXlvYyuIMJSBmJCtVI7oU_KeJxZRhbA9aZ6QH-mnlI-ApdSEQ2HiII4GZ3GyBuZ-n5jjZyWDqYb5Mu04-P5M-5BNfdRDyVW0R1wod1yCWGWhTQgjFgCyuksJZuWmD22VtZSjioaqbOdR17OM5jRv_5OwbtqRDgk5iQxXyf9DCnQ?authuser=0&fife=s16383,,,,,,,Variable Speed Limit Enforced,,,,,,
150.860656,-34.393686,0,Mount Pleasant: Fixed Noise Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAW-mPRTYm13FHiV7u8yhWB7XDtdX9ymsqUSHak2XJBfoTgpnfK7IgagXa1Iqa_U6CTnpf4i2nqjjqeLwdDuUphwu3BAz5GcAQ3AEcmbfvbCNcNY8dYBxZOVCP4eCK-T24S_1PBJdx3Q-kL_fjTEEuVCHhDHC7TDckyfHNZcicL8jpiHwKXXQg3nBB8Uhu6o96SWvK0?authuser=0&fife=s16383,,,,,,,Camera is monitoring Southbound traffic only.,,,,,,
150.883669,-34.406009,0,Point-to-Point Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUUjO3L_JBWtrXzOH5eSoPVp09xsMTfa5eLbZKPjEC4JspZ3hC2EPq5g8IxT2jle85amCuQf6_YzURNTn4bCLrsUIfnj-m3qmiVyDYNUmDwbGY6aigl8tYVJFb4yTlVw7m5NgEJqeGhSnpzBnCGp1jQl08mzsQJ7MUL9odvhul5i2yA5Lv5dTuwMSvQyJtwCmiADw?authuser=0&fife=s16383,,,,,,,,,,,,,
150.895314,-34.312906,0,Point-to-Point Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAVc9Hp1m4mIhLtl7vDj6QyMQSExNpEBQlhS55E95AW-PqW8s8wTtoboA4EI7SvOaoArDeCu8F62V38Gf8nOxmC19omtUoyUDp51B4_qz06XEf1FKoy4YB7LjKk_0I21nHW0iLTBTSCo0UXbT7W4pnYQXQfkRxKM2fwl97aVZw6kn1nhgnhTiklw9Gk3EpoqvRa6mQ?authuser=0&fife=s16383,,,,,,,,,,,,,
150.8803082,-34.401563,0,P-to-P Speed Camera (off-ramp),,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAV3Elv16QGjG43JiTHYXo39P0F2fROLP6Kkthw7GvpLUmsJArWdrovk2I9eIvSfKyIOogGy8ZaCPGtX6JoBZwVhMYET4M7ulw6WYo_-YN34E2EEAeFXCdTnJDNC7sb6P0KetlCHne81mSUfuqxAs319dNkOU0-8yTjY6edWJeTBomVciBFw7w2-ncX3_mk1v4dorw?authuser=0&fife=s16383,,,,,,,,,,,,,
149.928827,-33.437304,0,Point-to-Point Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXHzjwatIlplSYmlHuCYkszSFWP1WU25Eh9ql1ubU8SQOey32Kt8oYn3lq72AVyI2Jm7muyti5SzTPE5ahofswpg2Ozbuh2UH1YntiPx1NnspqYy-oLLCLUkPN4fL9SIOC0KijyppRnrRabytF9WsxMnYxDZI7FbDycS2od38JKHl81et_Ytrb6dLqpVwPX1k5BWg?authuser=0&fife=s16383,,,,,,,,,,,,,
149.6653214,-33.4242152,0,Point-to-Point Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAVHQ8G-N-jaumMy-4Vv00lgDVjVamB5CiC_sTDpG8wg57tegtNjEQ8MMIqSin8pKE-CgHiNwd8uRvHp1-KkZ2RDSE1jzBMB6Cw0BA1k5_NkZT5NHGca3UbVci7RaISOQr4GLvWghkL1Uwi2EOku7jdVkeplOq-MWUV2LrDfQ4AmJeqJM8gSyBjDgf52-4MND4Pnkw?authuser=0&fife=s16383,,,,,,,,,,,,,
148.863695,-34.790944,0,Point-to-Point Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAViRpSilqUZ8lkTDkm74L24ZJk2qLrlga4kGqeDa6suw8hRd5ltVjZJLFBb_WeCRMX6F3zpZrgi63yEwOqD4uvxbvFOjKDps-fe8ILwkzEiRfNelmJ7yX_ykWEzBzv8t-FRgsu2rdP8NIIEvTHmaWkiTiDdU870YPts92BMnu7Nnb_qKk6tV3e08vcCAFSw4xLj7g?authuser=0&fife=s16383,,,,,,,,,,,,,
148.185096,-34.905941,0,Point-to-Point Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAVfTadXWxSUqCL69qCVXpnSEJbz7_mWw4u8Zv1ytdTg1QLNIPxrSFRxSXHr63RQXNe6QhkMjCRFQAfzSQAhd_ZXSkuqnX3GBeeuQ2Guw_vfOMrXLg_IWSkPogcqisJLAhNUy1yn_nogHNgE-NNu5OOxOUYPpLfymL3y7DsPJPNKTkSTTG69DvJ-IJ3zweVp3U7FaQ?authuser=0&fife=s16383,,,,,,,,,,,,,
148.1114078,-35.0072745,0,Point-to-Point Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWvU-s3Tfpqg90YQCzLCDDQqBeM_8iZQP6OcFDA069EUbQ377tySafVKb8mHGeXLV3MEa0BtyZYSnW4yOtq2XyYE1LqHP2o5xi0Q5uNzETDqNNQdfvIlLJhQt-LxqIhU1Cml10qgLqnn_BH_yAQv-mT2FBYHdAm5qydN8xNJZM1zh5_vQmpe4zEurlNBgNt2MjIpg?authuser=0&fife=s16383,,,,,,,,,,,,,
147.258572,-33.92419,0,Point-to-Point Speed Camera,,https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXt9NLRO9PauFUpinnweMVw8SJd4KMmm4QXCxs3mwjoc9WxD_E1-O-buM9-XweAwxtd_JsR6coBgVSMxfHnfAv9cF5z-L9K0ev39FIzUKlLd_7PBFtnt9k4EVR8AdiYGQTQHbT4CqUvCGxz9B7TmTVJUtVKheGVas8DDJx-ju9PsmE3OXVCPZ0RyfO5jhHa0oUszw?authuser=0&fife=s16383,,,,,,,,,,,,,
